Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
8459940;15055615;15002628;3;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;2
8459914;15055616;15002629;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;            ;
8459914;15055617;15002630;2;KU;85;M; ;0;ei henkilövahinkoa;SF ;AB          ;49
8459914;15055617;15002631;2;MA;86;N; ;0;ei henkilövahinkoa;SF ;            ;
8460264;15055618;15002632;1;KU;77;M; ;0;ei henkilövahinkoa;   ;ABE         ;49
8460264;15055619;15002633;2;KU;29;M; ;0;ei henkilövahinkoa;RUS;            ;
8460985;15056783;15003785;1;KU;41;N; ;0;ei henkilövahinkoa;SF ;B           ;23
8460985;15056784;15003786;2;KU;15;M; ;L;loukkaantunut;SF ;            ;
8460347;15055620;15002634;1;KU;44;N; ;0;ei henkilövahinkoa;SF ;B           ;16
8460347;15055621;15002635;2;KU;49;M; ;L;loukkaantunut;SF ;            ;
8460350;15055622;15002636;1;KU;79;M; ;L;loukkaantunut;SF ;ABEC        ;47
8460346;15055623;15002637;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;11
8460346;15055624;15002638;2;KU;33;M; ;0;ei henkilövahinkoa;TR ;            ;
8460191;15055625;15002639;1;KU;54;M; ;0;ei henkilövahinkoa;UKR;            ;
8461067;15056785;15003787;1;KU;65;N; ;L;loukkaantunut;SF ;            ;
8461067;15056786;15003788;2;KU;61;M; ;L;loukkaantunut;SF ;            ;
8461068;15056787;15003789;1;KU;76;M; ;0;ei henkilövahinkoa;SF ;AB          ;47
8461068;15056788;15003790;2;KU;44;M; ;0;ei henkilövahinkoa;UKR;A1BEC1ED1E  ;
8461237;15056789;15003791;1;KU;33;N; ;L;loukkaantunut;SF ;            ;
8460071;15055626;15002640;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8460071;15055627;15002641;2;KU;12;M; ;L;loukkaantunut;   ;            ;
8460138;15055628;15002642;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;B           ;19
8460138;15055629;15002643;2;KU;62;M; ;L;loukkaantunut;SF ;ABECEDE     ;43
8460267;15055630;15002644;1;KU;40;M; ;L;loukkaantunut;SF ;ABEC        ;23
8460267;15055631;15002645;2;KU;39;M; ;L;loukkaantunut;SF ;BEC         ;22
8460914;15056790;15003792;1;KU;42;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;24
8460914;15056790;15003793;1;MA;41;N; ;0;ei henkilövahinkoa;SF ;            ;
8460914;15056791;15003794;2;KU;55;M; ;L;loukkaantunut;SF ;ABE         ;
8461130;15056792;15003795;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;42
8461130;15056793;15003796;2;KU;15;N; ;L;loukkaantunut;SF ;            ;
8460986;15056794;15003797;1;KU;69;M; ;L;loukkaantunut;SF ;ABEC        ;49
8460838;15056796;15003798;1;MA;14;N; ;L;loukkaantunut;SF ;            ;
8460838;15056796;15003799;1;KU;15;N; ;L;loukkaantunut;SF ;AM          ;
8460838;15056797;15003800;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABE         ;43
8506784;15166927;15113767;2;KU;29;M; ;0;ei henkilövahinkoa;SF ;B           ;11
8506784;15166927;15113836;2;KU;44;N; ;0;ei henkilövahinkoa;SF ;B           ;26
8506183;15164498;15112192;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;BECE        ;6
8506183;15164499;15112190;2;MA;60;N; ;0;ei henkilövahinkoa;RUS;            ;
8506183;15164499;15112191;2;KU;54;M; ;0;ei henkilövahinkoa;RUS;B           ;
8506369;15164500;15112189;1;KU;78;M; ;L;loukkaantunut;SF ;ABE         ;48
8505759;15164501;15112188;1;KU;15;N; ;0;ei henkilövahinkoa;SF ;AM          ;
8505759;15164502;15112187;2;KU;77;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8617760;15369187;15318210;1;KU;37;M; ;L;loukkaantunut;SF ;BC          ;20
8507020;15166610;15113616;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;            ;
8506533;15164503;15112186;1;KU;58;M; ;L;loukkaantunut;SF ;ABE         ;40
8506533;15164504;15112185;2;KU;48;M; ;L;loukkaantunut;SF ;ABEC        ;
8506294;15164505;15112184;1;KU;18;N; ;0;ei henkilövahinkoa;   ;B           ;
8506938;15166627;15112725;1;KU;44;M; ;0;ei henkilövahinkoa;AZE;B           ;16
8507059;15166709;15112729;1;KU;73;M; ;K;kuollut;SF ;ABE         ;49
8506130;15164506;15112183;1;KU;63;N; ;0;ei henkilövahinkoa;SF ;AB          ;40
8506689;15166366;15113370;1;KU;;M; ;0;ei henkilövahinkoa;SF ;            ;
8506689;15167003;15113088;2;KU;66;N; ;0;ei henkilövahinkoa;SF ;            ;
8505684;15164507;15112182;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;B           ;18
8505684;15164508;15112181;2;KU;45;N; ;0;ei henkilövahinkoa;SF ;AB          ;27
8506785;15166349;15112760;2;KU;57;M; ;L;loukkaantunut;   ;            ;
8506785;15166918;15114105;1;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
8505932;15164509;15112180;1;KU;82;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8505932;15164510;15112178;2;MA;67;M; ;L;loukkaantunut;SF ;            ;
8505932;15164510;15112179;2;KU;57;N; ;L;loukkaantunut;SF ;ABE         ;29
8506786;15166421;15113534;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8506786;15166956;15112944;1;JK;20;N; ;L;loukkaantunut;   ;            ;
8506690;15166146;15112835;1;KU;71;M; ;0;ei henkilövahinkoa;SF ;ABE         ;48
8506690;15166773;15113309;2;KU;16;N; ;L;loukkaantunut;   ;            ;
8506852;15166126;15113199;1;KU;60;N; ;L;loukkaantunut;SF ;B           ;30
8507021;15166055;15113998;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;AB          ;27
8507021;15166787;15113499;1;KU;29;M; ;L;loukkaantunut;SF ;            ;
8507144;15166981;15113673;1;KU;17;M; ;0;ei henkilövahinkoa;SF ;            ;
8507145;15166498;15113977;2;KU;19;M; ;0;ei henkilövahinkoa;SF ;A2B         ;
8507145;15166559;15113690;1;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;34
8507022;15166543;15113323;2;KU;65;N; ;0;ei henkilövahinkoa;SF ;AB          ;47
8507022;15166879;15113694;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABC         ;42
8506853;15165903;15113114;4;KU;30;M; ;0;ei henkilövahinkoa;SF ;BC          ;13
8506853;15165903;15113361;4;MA;30;N; ;L;loukkaantunut;SF ;            ;
8506853;15165934;15113902;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;31
8506853;15165958;15113359;1;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;32
8506853;15167112;15113908;3;KU;45;M; ;0;ei henkilövahinkoa;SF ;B           ;25
8506367;15164511;15112177;1;KU;26;M; ;0;ei henkilövahinkoa;RO ;B           ;
8506367;15164512;15112175;2;MA;35;M; ;0;ei henkilövahinkoa;RUS;            ;
8506367;15164512;15112176;2;KU;42;N; ;0;ei henkilövahinkoa;RUS;            ;
8507201;15165924;15113175;2;KU;8;N; ;L;loukkaantunut;SF ;            ;
8507201;15166965;15113962;1;KU;52;M; ;0;ei henkilövahinkoa;RUS;            ;
8507023;15166057;15113546;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;
8507023;15166057;15113798;1;KU;48;M; ;0;ei henkilövahinkoa;SF ;B           ;6
8505954;15164513;15112174;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;B           ;11
8505954;15164514;15112173;2;KU;42;N; ;L;loukkaantunut;   ;            ;
8506691;15166462;15112995;1;KU;38;N; ;0;ei henkilövahinkoa;RO ;B           ;
8507227;15166995;15112909;1;XX;; ; ;-;NA;   ;            ;
8507146;15165994;15112862;2;XX;; ; ;-;NA;   ;            ;
8507146;15167104;15113900;1;KU;55;N; ;0;ei henkilövahinkoa;SF ;AB          ;37
8506551;15164515;15112172;1;KU;55;M; ;0;ei henkilövahinkoa;   ;ABC         ;33
8506552;15164516;15112171;1;KU;35;M;O;L;loukkaantunut;   ;EI          ;18
8507147;15166990;15112744;1;KU;39;N; ;L;loukkaantunut;RUS;            ;
8507147;15166990;15114042;1;MA;37;N; ;L;loukkaantunut;RUS;            ;
8506228;15164517;15112169;1;MA;31;M; ;0;ei henkilövahinkoa;   ;            ;
8506228;15164517;15112170;1;KU;18;M; ;0;ei henkilövahinkoa;   ;            ;
8506692;15166072;15114085;1;KU;73;M; ;0;ei henkilövahinkoa;SF ;ABE         ;49
8506692;15166295;15113368;3;KU;18;N; ;L;loukkaantunut;SF ;            ;
8506692;15166602;15113561;2;KU;45;N; ;L;loukkaantunut;SF ;B           ;24
8505754;15164518;15112168;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABC         ;33
8505754;15164519;15112167;2;KU;32;M; ;L;loukkaantunut;SF ;ABECE       ;16
8506441;15164520;15112166;1;KU;18;M;X;L;loukkaantunut;SF ;B           ;
8506940;15166586;15113355;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;A           ;
8506170;15164521;15112165;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;BEC1EC      ;6
8506170;15164522;15112164;2;KU;59;N; ;L;loukkaantunut;SF ;            ;
8506693;15166702;15113860;2;KU;17;N; ;L;loukkaantunut;   ;            ;
8506693;15166891;15113628;1;KU;24;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8506171;15164523;15112162;1;MA;23;M; ;L;loukkaantunut;   ;            ;
8506171;15164523;15112163;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;ABC         ;2
8506442;15164524;15112161;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;44
8506442;15164525;15112160;2;KU;27;N; ;0;ei henkilövahinkoa;SF ;B           ;9
8506172;15164526;15112159;1;KU;30;M; ;0;ei henkilövahinkoa;   ;BC          ;9
8506788;15166156;15113897;2;KU;42;N; ;0;ei henkilövahinkoa;SF ;B           ;24
8506788;15166641;15114049;1;KU;24;M; ;L;loukkaantunut;SF ;ABEC1EC     ;8
8507060;15165911;15113292;2;XX;; ; ;-;NA;   ;            ;
8507060;15166327;15113939;1;XX;; ; ;-;NA;   ;            ;
8507281;15166197;15113497;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;B           ;8
8507281;15166318;15113871;2;KU;39;M; ;0;ei henkilövahinkoa;SF ;B           ;16
8507282;15165936;15114077;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;BEC         ;18
8507282;15166352;15113328;3;KU;76;M; ;0;ei henkilövahinkoa;SF ;AB          ;45
8507282;15166436;15113351;4;XX;; ; ;-;NA;   ;            ;
8507282;15166954;15114066;2;KU;22;M; ;0;ei henkilövahinkoa;SF ;            ;
8505923;15164527;15112157;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;41
8505923;15164527;15112158;1;MA;49;N; ;L;loukkaantunut;SF ;            ;
8505923;15164528;15112156;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;A1B         ;2
8563069;15270848;15217374;1;KU;;N; ;0;ei henkilövahinkoa;SF ;            ;
8563069;15270875;15217338;2;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8564731;15273381;15224187;1;KU;44;M; ;0;ei henkilövahinkoa;SF ;B           ;25
8564676;15273382;15224055;1;KU;37;M; ;0;ei henkilövahinkoa;EV ;            ;
8564676;15273383;15220782;2;KU;77;N; ;0;ei henkilövahinkoa;SF ;AB          ;47
8563964;15273384;15219136;1;MA;18;N; ;L;loukkaantunut;   ;            ;
8563964;15273384;15219638;1;MA;17;N; ;L;loukkaantunut;   ;            ;
8563964;15273384;15219680;1;KU;18;N; ;L;loukkaantunut;SF ;            ;
8563964;15273384;15222663;1;MA;17;N; ;L;loukkaantunut;   ;            ;
8564307;15273385;15221328;1;KU;62;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;43
8564307;15273386;15220843;2;KU;69;M; ;L;loukkaantunut;SF ;            ;
8564077;15273387;15223989;1;KU;64;N; ;0;ei henkilövahinkoa;SF ;AB          ;44
8564077;15273388;15221624;2;MA;66;M; ;0;ei henkilövahinkoa;SF ;            ;
8564077;15273388;15224377;2;KU;65;N; ;0;ei henkilövahinkoa;SF ;ABE         ;40
8564201;15273389;15222918;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;6
8564732;15273390;15222409;1;KU;37;N; ;0;ei henkilövahinkoa;SF ;B           ;19
8564732;15273391;15219849;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;B           ;13
8563123;15270834;15217336;2;KU;82;M; ;L;loukkaantunut;SF ;B           ;50
8563123;15270938;15217216;1;KU;44;M; ;0;ei henkilövahinkoa;SF ;BEC         ;27
8563083;15270959;15217288;1;KU;20;N; ;L;loukkaantunut;SF ;B           ;2
8564902;15273392;15219099;1;KU;39;M; ;0;ei henkilövahinkoa;SF ;B           ;
8564902;15273393;15220730;2;KU;15;N; ;0;ei henkilövahinkoa;SF ;AM          ;
8563163;15270912;15217274;1;KU;34;M; ;L;loukkaantunut;SF ;ABC         ;
8563968;15273394;15219520;1;KU;74;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8563968;15273395;15217918;2;KU;64;M; ;0;ei henkilövahinkoa;SF ;ABC         ;43
8564322;15273396;15223351;1;KU;72;M; ;0;ei henkilövahinkoa;SF ;ABE         ;50
8564322;15273397;15219682;2;KU;64;N; ;L;loukkaantunut;SF ;AB          ;39
8564486;15273398;15222811;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;BC          ;9
8564903;15273399;15221482;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;
8564903;15273399;15221992;1;MA;18;M; ;0;ei henkilövahinkoa;SF ;            ;
8564734;15273400;15219398;1;KU;16;N; ;0;ei henkilövahinkoa;SF ;AM          ;
8564734;15273401;15223543;2;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
8564570;15273402;15223965;1;KU;57;N; ;L;loukkaantunut;SF ;AB          ;38
8564570;15273403;15218983;2;KU;64;M; ;0;ei henkilövahinkoa;SF ;ABC         ;46
8564735;15273489;15217750;1;KU;72;M; ;0;ei henkilövahinkoa;SF ;ABE         ;50
8564735;15273490;15223504;2;KU;61;N; ;L;loukkaantunut;SF ;            ;
8564736;15273491;15221836;1;XX;; ; ;-;NA;   ;            ;
8565118;15273492;15219938;1;XX;; ; ;-;NA;   ;            ;
8565087;15273493;15221233;1;KU;24;M; ;K;kuollut;SF ;B           ;7
8564737;15273494;15221144;1;XX;; ; ;-;NA;   ;            ;
8564323;15273495;15217740;1;MA;45;M; ;0;ei henkilövahinkoa;SF ;            ;
8564323;15273495;15218372;1;MA;36;N; ;0;ei henkilövahinkoa;SF ;            ;
8564323;15273495;15219731;1;KU;64;M; ;0;ei henkilövahinkoa;SF ;B           ;29
8564738;15273496;15223971;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;7
8564648;15273497;15223081;1;KU;61;M; ;0;ei henkilövahinkoa;SF ;AB          ;43
8564648;15273498;15217878;2;MA;62;M; ;L;loukkaantunut;SF ;            ;
8564648;15273498;15222820;2;MA;55;N; ;L;loukkaantunut;SF ;            ;
8564648;15273498;15223750;2;KU;68;N; ;L;loukkaantunut;SF ;ABE         ;47
8564648;15273499;15219691;3;KU;32;N; ;0;ei henkilövahinkoa;SF ;B           ;11
8564481;15273500;15223264;1;KU;67;N; ;0;ei henkilövahinkoa;SF ;ABE         ;31
8564481;15273501;15221756;2;XX;; ; ;-;NA;   ;            ;
8565133;15273502;15219528;1;KU;62;M; ;L;loukkaantunut;SF ;AB          ;33
8565133;15273503;15224442;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;BECE        ;9
8564915;15273504;15221516;1;KU;88;M; ;L;loukkaantunut;SF ;AB          ;51
8564915;15273505;15220895;2;KU;50;M; ;L;loukkaantunut;SF ;ABEC        ;32
8565127;15273506;15220542;1;KU;45;M; ;0;ei henkilövahinkoa;RUS;            ;
8564904;15273507;15220032;1;KU;15;M; ;L;loukkaantunut;SF ;            ;
8565128;15273508;15217857;1;MA;39;M; ;0;ei henkilövahinkoa;LT ;            ;
8565128;15273508;15221791;1;MA;25;M; ;0;ei henkilövahinkoa;LT ;            ;
8565128;15273508;15223670;1;KU;38;M; ;0;ei henkilövahinkoa;LT ;            ;
8565128;15273508;15223833;1;MA;57;M; ;0;ei henkilövahinkoa;LT ;            ;
8565128;15273509;15217883;2;MA;69;N; ;0;ei henkilövahinkoa;SF ;            ;
8565128;15273509;15218594;2;KU;72;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8565131;15273511;15217969;3;KU;28;M; ;0;ei henkilövahinkoa;SF ;ABEC1EC     ;10
8565009;15273512;15217672;1;MA;50;M; ;0;ei henkilövahinkoa;   ;            ;
8565009;15273512;15217898;1;MA;14;M; ;0;ei henkilövahinkoa;   ;            ;
8565009;15273512;15219513;1;KU;82;M; ;K;kuollut;   ;AB          ;50
8565009;15273512;15219657;1;MA;11;M; ;0;ei henkilövahinkoa;   ;            ;
8565009;15273512;15220405;1;MA;80;N; ;L;loukkaantunut;   ;            ;
8565009;15273513;15224488;2;KU;23;N; ;L;loukkaantunut;   ;B           ;5
8565199;15273514;15221872;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
8565199;15273515;15223842;2;KU;38;M; ;0;ei henkilövahinkoa;SF ;ABC         ;18
8565199;15273516;15218364;3;KU;46;N; ;0;ei henkilövahinkoa;SF ;AB          ;28
8565200;15273517;15220128;1;KU;78;M; ;0;ei henkilövahinkoa;SF ;ABE         ;50
8565200;15273518;15219137;2;KU;10;N; ;L;loukkaantunut;   ;            ;
8565200;15273519;15222438;3;JK;10;N; ;0;ei henkilövahinkoa;   ;            ;
8566057;15273520;15221893;1;KU;56;M; ;0;ei henkilövahinkoa;SF ;ABE         ;23
8566057;15273521;15221178;2;KU;21;N; ;0;ei henkilövahinkoa;SF ;            ;
8566608;15273522;15223850;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;12
8565864;15273523;15217977;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;AB          ;6
8565864;15273524;15219011;2;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
8566174;15273525;15223709;1;XX;; ; ;-;NA;   ;            ;
8566058;15273526;15223970;1;KU;18;M; ;K;kuollut;SF ;B           ;1
8566058;15273527;15222128;2;KU;52;M; ;L;loukkaantunut;SF ;ABECE       ;35
8566058;15273527;15223233;2;MA;11;M; ;L;loukkaantunut;SF ;            ;
8566058;15273527;15223747;2;MA;48;N; ;L;loukkaantunut;SF ;            ;
8566097;15273528;15219162;1;XX;; ; ;-;NA;   ;            ;
8566097;15273529;15220992;2;XX;; ; ;-;NA;   ;            ;
8563102;15270981;15217252;1;KU;35;N; ;L;loukkaantunut;   ;B           ;15
8566584;15273530;15222410;1;KU;47;M; ;L;loukkaantunut;SF ;AB          ;30
8566069;15273531;15221389;1;KU;39;N; ;0;ei henkilövahinkoa;SF ;B           ;21
8566069;15273532;15219022;2;KU;22;M; ;0;ei henkilövahinkoa;SF ;B           ;
8566069;15273532;15222475;2;MA;18;M; ;0;ei henkilövahinkoa;RUS;            ;
8566782;15273533;15223927;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;            ;
8566782;15273534;15218389;2;XX;; ; ;-;NA;   ;            ;
8566514;15273535;15217887;1;MA;12;M; ;L;loukkaantunut;SF ;            ;
8566514;15273535;15218044;1;KU;19;M; ;L;loukkaantunut;SF ;B           ;1
8566172;15273536;15223969;1;KU;44;M; ;0;ei henkilövahinkoa;RUS;A1BECEDE    ;
8566783;15273537;15221265;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;BECE        ;8
8566783;15273538;15224083;2;KU;54;M; ;0;ei henkilövahinkoa;SF ;BCD         ;12
8566778;15273539;15220752;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
8566778;15273540;15222374;3;MA;36;N; ;0;ei henkilövahinkoa;SF ;            ;
8566778;15273540;15224245;3;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABE         ;31
8566778;15273541;15221128;4;KU;50;M; ;L;loukkaantunut;SF ;ABEC        ;33
8566744;15273543;15219672;1;KU;36;N; ;0;ei henkilövahinkoa;SF ;BC          ;18
8566744;15273543;15222198;1;MA;82;M; ;0;ei henkilövahinkoa;SF ;            ;
8566744;15273543;15222211;1;MA;31;M; ;0;ei henkilövahinkoa;SF ;            ;
8566744;15273544;15224570;2;KU;43;M; ;0;ei henkilövahinkoa;SF ;B           ;26
8566588;15273545;15219428;1;KU;47;N; ;0;ei henkilövahinkoa;SF ;AB          ;29
8566588;15273545;15220723;1;MA;80;N; ;0;ei henkilövahinkoa;SF ;            ;
8566588;15273546;15219252;2;MA;28;M; ;0;ei henkilövahinkoa;RUS;            ;
8566588;15273546;15224791;2;KU;45;N; ;0;ei henkilövahinkoa;RUS;B           ;
8566589;15273547;15220689;1;KU;60;M; ;L;loukkaantunut;SF ;ABECE       ;43
8566589;15273548;15221559;2;KU;18;M; ;L;loukkaantunut;SF ;A1BECE      ;
8566589;15273548;15222561;2;MA;18;M; ;L;loukkaantunut;SF ;            ;
8566175;15273549;15220639;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;
8566176;15273550;15222026;1;KU;41;M; ;0;ei henkilövahinkoa;RUS;BCD         ;
8566177;15273551;15224220;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;ABEC1EC     ;10
8566177;15273552;15221005;2;JK;21;M; ;L;loukkaantunut;   ;            ;
8565865;15273553;15220413;1;XX;; ; ;-;NA;   ;            ;
8565865;15273554;15222413;2;XX;; ; ;-;NA;   ;            ;
8566098;15273555;15218558;1;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABE         ;40
8566091;15273556;15221563;2;KU;48;N; ;0;ei henkilövahinkoa;SF ;ABE         ;29
8617161;15369761;15318251;1;KU;30;M;O;0;ei henkilövahinkoa;SF ;EI          ;12
8616696;15368571;15318156;1;KU;49;M; ;L;loukkaantunut;SF ;ABECEDE     ;31
8616696;15369555;15317214;2;KU;48;N; ;L;loukkaantunut;RUS;B           ;
8617418;15369149;15318405;1;KU;63;M; ;0;ei henkilövahinkoa;SF ;ABE         ;44
8617418;15369932;15318565;2;KU;25;M; ;L;loukkaantunut;SF ;            ;
8617146;15367680;15317064;2;XX;; ; ;-;NA;   ;            ;
8617146;15368477;15317269;1;KU;44;N; ;0;ei henkilövahinkoa;SF ;B           ;26
8564330;15273557;15220995;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;            ;
8564330;15273558;15221715;2;XX;; ; ;-;NA;   ;            ;
8617405;15367771;15318166;2;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM/120LT    ;
8617405;15367771;15318809;2;MA;15;M; ;0;ei henkilövahinkoa;SF ;            ;
8617405;15369526;15318370;1;MA;5;M; ;0;ei henkilövahinkoa;SF ;            ;
8617405;15369526;15319269;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;BC          ;21
8617227;15369575;15318276;2;KU;58;M; ;0;ei henkilövahinkoa;SF ;ABELT       ;
8617227;15369738;15317230;1;KU;57;N; ;0;ei henkilövahinkoa;SF ;AB          ;38
8617155;15369243;15319175;1;KU;47;M; ;0;ei henkilövahinkoa;   ;ABC         ;29
8566769;15273583;15219065;1;KU;19;M; ;0;ei henkilövahinkoa;SF ;            ;
8566769;15273584;15218148;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8616974;15369467;15317909;2;XX;; ; ;-;NA;   ;            ;
8616974;15370324;15318699;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;A1B         ;
8617663;15367724;15319244;1;KU;38;N; ;0;ei henkilövahinkoa;SF ;B           ;18
8617663;15370277;15317033;2;KU;71;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
8617914;15368674;15317812;1;KU;25;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8616967;15368566;15317210;1;KU;19;M; ;L;loukkaantunut;SF ;A2          ;2
8616967;15369244;15317762;2;KU;28;M; ;0;ei henkilövahinkoa;SF ;ABC         ;10
8617373;15367754;15317655;1;KU;71;M; ;0;ei henkilövahinkoa;   ;ABEC        ;49
8617342;15368808;15318943;1;XX;; ; ;-;NA;   ;            ;
8617173;15368155;15319737;1;KU;30;N; ;0;ei henkilövahinkoa;TR ;B           ;6
8617173;15369915;15316918;2;KU;23;N; ;L;loukkaantunut;   ;            ;
8617205;15370008;15319362;1;XX;; ; ;-;NA;   ;            ;
8563121;15270923;15217223;1;MA;22;M; ;L;loukkaantunut;SF ;            ;
8563121;15270923;15217341;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;            ;
